Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed
US,46.679,-113.963,74.64,29.0,75.0,12.75
US,45.944,-116.713,75.72,29.0,1.0,11.41
US,42.16,-110.378,77.25,61.0,75.0,9.17
US,44.116,-106.023,76.21,30.0,1.0,11.41
US,48.725,-122.233,67.89,68.0,75.0,5.82
US,38.041,-103.658,82.83,14.0,1.0,14.99
US,42.584,-116.742,84.51,15.0,1.0,9.17
US,41.434,-108.464,75.2,17.0,1.0,28.86
US,44.327,-90.656,68.81,88.0,90.0,3.36
US,38.871,-96.968,81.84,70.0,20.0,5.82
US,34.579,-102.895,102.06,11.0,1.0,9.17
US,42.922,-98.845,76.03,51.0,1.0,5.82
US,44.114,-94.014,71.94,78.0,1.0,4.7
US,30.976,-103.382,97.47,22.0,1.0,12.75
US,37.319,-83.526,71.17,69.0,40.0,4.7
US,34.856,-98.159,92.43,41.0,1.0,16.11
US,37.449,-97.296,86.74,66.0,1.0,17.22
US,35.801,-81.799,74.79,69.0,1.0,4.59
US,37.075,-91.486,78.69,78.0,1.0,4.7
US,46.638,-97.395,76.37,53.0,75.0,9.17
US,43.176,-97.849,80.74,57.0,1.0,10.29
US,34.621,-109.407,85.64,12.0,20.0,16.11
US,43.039,-89.711,71.29,6.0,1.0,7.67
US,25.658,-83.37,77.97,88.0,1.0,3.36
US,32.405,-91.845,73.62,83.0,1.0,3.36
US,30.537,-98.268,93.65,34.0,1.0,5.82
US,41.772,-115.006,82.31,26.0,1.0,11.41
US,38.306,-83.328,78.06,83.0,75.0,3.36
US,36.377,-87.461,79.68,65.0,1.0,3.33
US,42.584,-75.905,69.71,88.0,40.0,5.39
US,30.934,-89.905,84.0,70.0,1.0,3.33
US,42.957,-108.619,78.57,12.0,1.0,21.92
US,34.756,-77.441,77.41,78.0,90.0,12.75
US,38.117,-102.863,87.8,35.0,1.0,9.17
US,32.602,-98.124,94.28,36.0,1.0,12.75
US,43.267,-83.323,71.96,68.0,75.0,6.6
US,33.227,-107.452,94.69,11.0,1.0,11.41
US,38.062,-106.007,63.63,59.0,40.0,9.17
US,42.775,-96.233,75.07,61.0,1.0,6.93
US,43.025,-73.915,68.34,100.0,40.0,3.36
US,35.434,-106.316,87.33,11.0,40.0,6.93
US,40.021,-87.109,76.41,73.0,90.0,9.55
US,45.039,-85.731,71.06,64.0,90.0,6.93
US,45.167,-86.872,67.39,88.0,90.0,11.41
US,34.135,-102.448,91.4,18.0,40.0,16.11
US,46.369,-100.077,76.75,57.0,1.0,9.17
US,36.247,-83.718,76.37,83.0,1.0,3.94
US,47.659,-92.654,69.84,64.0,1.0,3.36
US,32.029,-102.407,95.0,19.0,40.0,18.34
US,34.05,-91.199,71.04,73.0,1.0,3.36
US,45.197,-92.97,73.81,73.0,1.0,6.08
US,46.255,-108.968,83.37,78.0,1.0,3.36
US,43.685,-72.371,70.29,73.0,40.0,12.75
US,39.923,-80.535,72.5,83.0,20.0,2.06
US,34.136,-96.576,89.82,43.0,1.0,5.82
US,34.51,-105.505,104.63,5.0,1.0,9.17
US,44.552,-75.474,70.27,88.0,20.0,5.82
US,33.981,-116.072,100.24,7.0,1.0,18.34
US,38.814,-93.904,76.96,73.0,1.0,4.97
US,39.66,-88.433,75.47,83.0,1.0,4.7
US,38.62,-120.556,97.93,18.0,1.0,9.17
US,38.042,-84.552,77.59,51.0,1.0,4.7
US,41.293,-84.24,74.57,65.0,90.0,5.82
US,29.492,-93.531,84.06,83.0,1.0,5.82
US,40.992,-111.835,85.41,7.0,1.0,13.87
US,44.648,-89.631,67.8,77.0,20.0,4.7
US,34.703,-85.705,80.22,65.0,1.0,4.72
US,41.072,-85.254,74.46,78.0,75.0,4.7
US,28.99,-83.612,76.78,94.0,40.0,6.93
US,38.049,-121.246,99.93,19.0,1.0,9.17
US,26.873,-83.457,77.4,88.0,1.0,6.93
US,34.923,-92.807,83.79,66.0,1.0,5.68
US,39.437,-79.351,71.98,60.0,1.0,2.53
US,30.028,-91.895,84.31,94.0,1.0,3.36
US,36.665,-105.071,74.32,39.0,75.0,3.36
US,26.614,-80.108,88.47,7.0,1.0,18.34
US,29.208,-89.379,87.12,94.0,75.0,2.15
US,42.305,-92.947,73.69,78.0,1.0,4.7
US,29.908,-86.214,85.66,70.0,20.0,4.7
US,29.897,-90.094,85.44,94.0,75.0,3.44
US,46.196,-67.864,61.88,93.0,90.0,3.4
US,44.761,-71.505,70.16,78.0,75.0,4.7
US,42.2,-86.814,75.0,65.0,75.0,6.93
US,43.123,-103.899,75.54,83.0,40.0,9.17
US,38.906,-81.009,72.63,83.0,1.0,1.81
US,41.454,-86.165,74.48,60.0,1.0,8.05
US,40.253,-119.838,75.88,17.0,0.0,6.93
US,32.738,-96.703,92.71,46.0,1.0,8.05
US,43.158,-121.552,77.0,15.0,1.0,14.99
US,42.057,-122.158,80.55,20.0,1.0,14.99
US,44.129,-85.445,70.83,64.0,90.0,6.93
US,41.921,-72.568,70.03,73.0,40.0,12.75
US,33.576,-83.254,80.37,51.0,1.0,2.75
US,36.403,-102.993,90.77,28.0,1.0,12.75
US,30.388,-89.107,86.25,70.0,20.0,4.7
US,48.196,-99.696,79.02,50.0,1.0,5.82
US,44.219,-98.644,80.6,51.0,1.0,5.82
US,38.801,-87.375,77.47,78.0,75.0,4.7
US,48.304,-97.079,78.4,50.0,1.0,6.93
US,31.035,-86.755,85.77,69.0,1.0,4.97
US,35.213,-103.946,92.52,13.0,1.0,17.22
US,30.325,-100.623,100.98,26.0,1.0,9.17
US,45.259,-120.519,85.17,32.0,1.0,4.7
US,31.737,-98.073,92.82,39.0,1.0,6.93
US,26.713,-97.975,75.81,73.0,75.0,9.17
US,29.992,-81.1,77.16,78.0,75.0,3.36
US,42.084,-83.5,72.55,69.0,75.0,5.82
US,31.861,-91.295,86.38,55.0,1.0,4.7
US,40.903,-119.609,86.88,18.0,20.0,13.87
US,41.123,-122.77,97.81,13.0,1.0,8.05
US,39.348,-82.34,79.63,61.0,1.0,1.39
